host,value
qyjgbtdqof,0.41
kbdzyfqvbm,
rvntuibbhi,
bubpigqzdu,
dulgcjnlaz,
zhnzqizbjm,
rlofkoiebt,
kyxbxdfybn,
hrtjnapkbh,
abzigyjeay,
ufsmyeapjl,
utitzvgbqx,
ykxbwxnguf,
szuiidnknw,
pjzpgxtfoz,
waeizrfxjp,
peisybsnyj,
soxrygwctu,
sdsivpaulo,
myszyjkiwx,
xdjxqyfdwc,
ynbmqfjqok,
xyjiekmarb,
yuqwkgdotp,
yiakoieryl,
mwoewepvya,
ghkhkrwbga,
wrzetlxdvr,
xiajoepkay,
vwpowoshye,
mvanduqega,
yfxnwkzpau,
ivqppeqokq,
hmxouziggn,
bgyhxuwwxe,
anexkfsdop,
txfnfqlcda,
lotycixcff,
hepmjpicge,
slygwxjdvq,
jhtobzhmpz,0.03
aqocpvuhia,
uipsvgoytx,
ugfyjbtefd,
cgnrystzhm,
wzrjxgqhdr,
zevfjczgbl,
solahemqfn,
xepxcevhys,
kycuoqfmjp,
ltkbrumehp,
ciqxersmjq,0.31
wakuhicupb,
rdtqlnbsss,
stkbgicnha,
prwmmsebzz,
piodedemjt,
dmoznrthuy,
tmvgmrlaou,
qurfgyuwmn,
esosidfrqd,
cyiakqlanr,
ycorkkfoji,
nevasrothe,
aibdirupfq,
iynsrdbzvh,
igplxrhjrl,
fqwdkeeatx,
bkznfzpqjg,
vxkuwkvfhq,
jkdprchynm,
tnddpcjoyd,
cuyfkpeicq,
qebpdnmuaw,
uasgksoiuf,
xhqgnlmktn,0.5
rktrhercgp,
lalzclbaus,
nwguwzsgyq,
thwrpzcspp,
crhrbuugff,0.31
eleahpuxzz,
swbyrtvvzm,
zxljwtpmpn,
yyrrxncvzw,
hqhrpvnitq,
uuafmbkqfy,0.06
pabtokqkks,
eftwuczgvf,
qlagxvqerj,0.26
ofseckfwoe,
vjpuahdwra,
dbwxkvsnvy,
qpnowpojll,
oewsefdwef,
sqdbhhtmmk,
bbfbakztqm,
zyprvhvote,
sslntfisqx,
polqbhrale,
swdydsvven,
tuwbcmpkil,
knpwrjznwl,
gtkaskkixh,
wdglemefxg,
vewpchpfed,
xcxodzbhzj,
vzsoqksyms,
mzedgyohba,
jjpomluwkk,
jydqzmymzs,
axdktuxnwc,
oolebmoqgw,
hxeynkfztc,
nelhyxzxra,
swrxvskrbd,
lnqjbloqlr,
komkrkhpvi,
mvwmxdqqce,
qyfrombsmo,
dksigbhtmt,
jblzvkzozr,
pudsvuhdza,
hocfypbxvr,
bclwvxname,
qmajebrnxx,
amdgfjqdph,
ddyzcobqfr,0.33
sofcdyyavl,
rzskycrbku,0.34
yjpfdnwobi,0.32
fkxczifhju,
gwdzkdhwqb,
jyckpqoytv,
xssasuxwyt,
oxghhsfbcb,
rptgnhkfez,
hnrmevnpqt,
efujpanhqm,
tvpeapdufl,0.27
peddnakbxy,
rpuvbmlxpl,
prvrblzojq,
bzsncqvsys,
fvushnaxzf,
brsshavkem,
vycglynrvr,
kvgngoxfqy,
zlxdmjfgyl,
etnyerrrux,
wcetgnjidx,
oacjhdilub,
hsqrxknwra,
ajdpeakjly,
cgwxvdglwm,
msoycurhiq,
yxxmakrlef,
tepzesmxjq,
byyrrthnzj,0.21
nbaabqobyg,
usuitdzygl,
hnnridjjur,
qplxkkyhwk,
ddqsahnjhy,
hwdmatphdq,
idimtjhuxx,
ltfzbbbiop,
yckbihlalg,
mthrblabty,0.04
yhvypcbbmg,
odwynozenh,
bjjolwjwrh,
wbkmpogvtp,
xgvjtukoxt,
gkqvrgtbyx,
vxnaazffny,
ybsoktksrr,
mutnrfqkoj,
iabwsehsop,
qublgxwnnl,
ebaltfbees,
ldbkuxtsny,
wibpaxghre,
bshlfmavdm,
slkshielfj,
ynktevbfbl,
yfoazjldjb,
zuctstmohk,
hklplbsyty,
owbrttqcff,
kloxxadbpl,
pfqhldajcz,
ntwsmehrup,
munosuvcyx,
pxoumtjapc,
kbzivpcpmv,
pputfvoobu,
uaauuarops,
rwuyaafyny,
xozacyfwzo,
gfguyskcbg,
bzjogbpath,
vjcqyfksuj,
syqozegkbr,
rdiyvkynan,
mkdkntwxwk,
yuflcndliz,
enlnrmrbbr,
bogeiowmqd,
ligvwpluww,
ezwnpaimaz,
kvwhsjgbok,
esbtanvkib,
bsnaaenwgo,
lekdocmnkl,
pjbjesbhaf,
ccrhqgokae,
oflvgnwvdf,
bymxdoznrf,
fxvnjqgrif,
gdmiufeboc,
vqohcrhjpx,
luiohrjmlc,
qmrhkeakgl,
ppxbvwlvdk,
igxcwnejsi,
byaibwvjhl,
qskysphles,
zsogiobnxd,
hodqscofut,
xfivkwwzjl,
keavlmpirt,
ceouxazfab,
vyjszfuudz,
oaihhazrar,
nkjgdxaqhp,
xzwjmpazjj,
wmabmenkbb,
kgsyhdkkgg,0.2
sccoqzargn,
sarrbvsdog,
vdycxymyeu,
noqlgaijyn,
fuimrlyjvu,
kthsikaacs,
ubeawkkvzm,
xksgbzgyft,
kkehssxahv,
jqjkjvxwbd,
fgdhgfysna,
glwuiwdqfc,
sfltaqnpkz,
dxdwnxulns,
ynsmnvphzx,
zucsvdcxiu,0.19
eixrqjmlcj,
xzmwvbpxan,
jnrjlkhlct,
jfmswsqutr,
dcqvcwqdoq,
oaijcvsshj,
xvagrlvwgc,
lucmtonusd,0.19
wmkcwxtzvk,
zvooptogyh,
kxcogeajsc,
nroelmcooc,
timyelcbyj,
ecvmufeojg,
vodfcpypbs,
twnjifjfvl,0.11
bthitnpafs,
xfgddlklwq,
fnodjyubjj,
abzwheoreb,
dujrbdwprt,
kbwiltptnt,
tkkzysfhst,
nfqzekczvc,
orahqvmzxl,
vugugyttiw,
vtzjzqbopz,
xmpfuwfvho,
lrbwrczeku,
ikuobfrbhn,
aaoewrhiva,0.48
aatelcoywo,
hueelvjcar,
vxapmchiyu,
ieaoxgjtjf,
edrshmlhzu,
okxghauexd,
cpatveqdtw,
ozubiyawos,
ewftuacild,
ovtzvsntqn,
gfyziwbkfe,
ukafvosbap,
pcdqhlgsbk,
cymvyyuqko,
qxceqxngie,
kkdtsbjnlv,
efqrzzouxh,
securgniez,
kyitdwywnt,
kwgsknywpt,
xghogyxzot,
erlutphppm,
ttkditxsxb,
jawxprodjl,
qlifsioprj,
trexbyjoij,
vvwnglydub,
ofgpgknikz,
yoovggewut,
bgznpgemff,
rmzpyqgdsn,
vuzfucegnc,
imnsbvwtxu,
dxafpxfvur,
xnvfacxokq,
feueydtgpk,
ryyytprktu,
buqthoalvb,
ehzhpwhkdq,
tenngnybip,
zrrcceuspd,
buzqsuhuqq,
yezlvmxrtx,
upxrpdabkf,
obyvxmwwiv,
glmygsyete,
rydsitcfgg,
sekhmqcboa,
znhhieeudf,
xlufrukqiw,
yxidvjjhfu,
fddzguykib,
apwcjauklz,
bnaevyvjvt,
kzzyhcngmm,
nvlvqmdcvp,
tjjhkijfct,
tklrkbxhyq,
foxcmwzejg,
mqetrfhbzw,
vxrtaapakb,
lfmgugmnoo,
nltrcbfbnq,
pbzknhvodn,
yijrzjwcnv,
iavzxgqlzj,
fsvmclydka,
qtijukpsbh,
gdvqfwydow,
nqntcuqoai,
jyjfrybsqn,
wyfxavgzkw,
bpifcfdmcd,
btgkugjchw,
glkbtecsdg,
hninrtvmjw,
ufnaigmsmn,
jzryugiyfu,
ibhonxsayf,
dqhjjjmkba,
iqusljhsyi,
wcdammsryg,
hgfuqahqan,
wyvfuyosyu,
rmxaaboxpr,
gaezjqppgt,
xbghbtwvok,
fmvnmqosja,
ftnlzmvzgh,
axijlvpfig,
wmpfxwmuog,
bvwaouzppa,
hujmabnqhl,
zcslzildag,
xorvuwedsf,
pbukpihodj,
nuoknjdgaf,
cpuyuqpcpt,
chepudxjfu,
xuvfjcguiu,
vmojdykpzr,
mizzlaocqj,
kllckqtfgw,
nmdchmsfhb,
regojxgond,
szwdtvgrxu,
dukvbgpgma,
rezgwcpnpq,
beuivxdnfv,
afgdnopcco,
ahbltrdrxt,
htrvopawur,
klfjbzklok,
netbahzzpy,
hnratpxzdd,
cefpqmshmm,
vchjnevulx,
mcagdkukdr,
aomaqmvstb,
qcpomhpznm,
hoaplcnsvt,
jcqrakftrf,
zqezdzqlvu,
gepaiwosba,
mkbyrciwpl,
mahhubapry,
qpcnocspci,
gweqelnmxy,
mxrushejbx,
pnfcktzwam,
renumjxjgn,
euesvmeprr,
feitlghnuk,
oftdbrwqlr,
udwighrfnm,
vuwmujqbnr,
zrbavounak,
locwntbtoi,
ikelfwpmzj,
wnwcddtgkx,
uyjjkxnuha,
vefbpxvjie,
xosgdrhzdj,
riitdcqobt,
ubtymffmci,
ljcdiwtoez,
zxuwshhchg,
gttgrwqbxi,
eqaycpsfiv,
isyagoibvj,0.47
soplhrfjvw,
prbpjkewyt,
gugzumxokj,
jveonnbojo,
kjapoedgdd,
gcpgwghcyd,
tutnswstqe,
zxnnxylfmn,
ljpdfjkajg,
cjlbtkrpyw,
dzawglpnjt,
bjspwadlxh,
qwsajwftqh,
giihefmamp,
oasecaiylt,
tijiubgbrs,
jxhgsdadfb,
cajkfswcdz,
fztxxqaphg,
qxpnbnyuci,
nbqotrpvgb,
chrpycdurm,
gzbzpdijbd,
bdstlfbuzj,
ddcpgedqmn,
gqtzykjhik,
emwkarliim,
ztepehhfii,
bkjtymnifi,
rcfxatvtqm,
tcxmveetnv,
zahpsvukpq,
izbimqehvt,0.41
kkrzdfjcqb,
emenulschs,
zooeyhbwop,
sdcdrufmpr,
xkxdlasnsf,
hdmqpedmrr,
khwmwzbcnn,
etcrglqlqs,
fmjlpmijvl,
mnizenetxe,
asumlrngfg,
zceipdlbsb,
xgwuvoooul,
yaxqdcmtnl,
zzppmbsiid,
pofifhgwmz,
srpknqckwb,
aaszwxttgg,
iotgvzpsoe,
pyhnwfreyx,
ghmajwvnqu,
eujcaksupj,
hzeqivcjtd,
yastgwseid,
dhwdozwogd,
jtsbfoejjc,
rggbpjqvgr,
dllrmtvkvn,
xjbsdaiqre,
hlqxjnfiob,
zlpmvqynrw,0.19
xoyagtoztk,
sgslnkwudd,
zxsxltpufe,
dhrjzusthh,
octlqxvgpt,
vhfynfcfav,
bpjqneqzrc,
xdnygdvxrt,
utefutzwuj,
shfthkkuwm,
zlsiamczew,
aeavyfvydd,
sakffftguz,
zprkvqhsdq,
rihsgdxkui,
spjlwundcr,
mubbejpszf,
ydsbjmywvf,
hrixsnyjen,
gfpujvmycr,
qaxybiymex,
obqanqmqam,
ukyakppocv,
mzhburlemp,
fmiqgtnztx,
kcxgjdxnad,
mratnpdsjk,
xmyoqcfffk,0.02
jnbbwswfaw,
nbnjrfqlib,
asdmgidpvo,
tlmxqxwqrd,
rxquhjbmxw,
mncmmwwnfn,
qjkrecsygy,
msrcmcztai,
jupjvndncj,
cndfbwwwub,
oldxgkarky,
qchhwekktw,
cxmitssrto,
udlweobkgl,
rieavmmarx,
bwcpwftrvv,0.19
iubbyykoje,0.37
wxytnlxhbk,0.2
wcbxkiduor,
vxzubxkqih,
udhvutlxqz,
kwiinwrllk,
vkkwwfkjhh,
bzofwskrcc,
skymcfdkkn,
prqdqlgayu,
ukmqihtnxn,
iypynyyryr,
sysybxldkc,
leuxigzdea,
crqxljyveu,
nzdkruifzt,
ekgznlxxvt,
iqhdvoiroh,
jlbaxhoigz,
soqnmoqrbu,
spfbgtutvf,
rethsragjr,
kdyqrkhhaz,
nxcmvfrsil,
akjleqggug,0.17
ytivdufklo,
umvdazlimf,
qliptcwwzf,
pwwzenikfz,
pcyuohaozp,
zoegehajra,0.46
rcpdntsifm,
nixbgviktw,
qfxohhygjm,
nhnqyspjte,
hmlllacliq,
elnyuxvmao,
xyevibsdai,
kijneiovki,
hhoiqzhsmw,
agyqqryaxj,
bhtzxxwmnf,0.28
eqqrsaweui,
wuyjbgbafs,
wazrsgsdae,
tisiehklcy,
hqawutxldv,
tgpgmupdnd,
qsiguktony,
ipcisntlsc,
xnycnnqiht,
xacxsakrbm,
sniarfqktw,
tblmyorcoc,
txdxxjyzoc,
ywkwmiktap,
wysdzyeihi,
qupahgpauo,
ebftrtmxrh,
jzgsrfqekr,
eaxudxrqtq,
xqvwldfjdh,
zslulzommg,
xollqrmnun,0.32
eboafyddcz,
jaurhfkfvq,
igwjlnotzo,
ynofhanulp,
feyzhadyhi,
ebzcjaajiq,
leraecribn,
spzbvqyelk,
trkswanbxh,
eotuamrvpw,
zzpqjblywf,
ytoorzcvkr,
usocipawvo,
mkzpjamoxk,
seldekpdkj,
gvulmvffox,
jznksbmeya,
ldqzjvnepy,
zheczhufjg,
hcsgmvubkg,
lnldxqilei,
rbcmfzznru,
nkjwjcdmwg,
xqoxsozyvo,
ctyzazwfjy,
yyzbaqylch,
wwnouohvpe,
stohfibvwx,
vysnwplaqi,
ckysebgoxs,
nywpnpbees,
efumqrtcwo,
ubjjhnwkzx,
ncnliantxg,
xyjnqncrom,
xhurnonzvf,
fmczgoyshi,
nvrxdltosz,
hknncwhivu,
pcgpvdepsr,
pfbpnqilcb,
vrlenszbdh,
onvteufzcz,
zefobkrcnj,
hszehereya,
apdwiqobqu,
exjsvihpqf,
ctvtqocbpz,
plkbsfpwol,
mmbctedikb,
tffxdlufdq,
ivnduetjhd,
yawphmmjfq,
ncjklavwev,
kbdpfrkmkk,
keuhasifco,
qzbunlgimm,
rgruetpysx,
yaukpxthem,
lwgpxjhgcu,
juibtgfmhp,
ywlqaabdap,
nahxgjwiii,
qlnddnlqdx,
odujjkdlrq,
vngspioqfv,
ouftmsmwco,
btrqeuclul,
ygigqqeniy,
wtsbnwpyso,
oswmckzduz,
zgkzzylgdm,
hpsspfzfxe,
nxdexnnnqd,
yjkaacfptg,
gxwunjkpki,
kabootiitr,
opffwdtbum,
reqglxkafh,
rerdicbvea,
icuxuksnje,
nnatmzubzc,
rwtcsmicnb,
iknzsfzcsi,0.0
lymlgnamay,
efucmxgzhd,
urdvhqxnzd,
ihrmlealca,
ogpdgleyec,
fwgxewlcyq,
yizaacxcjs,
tntyclpmkx,
uhhapveduh,
mbhzvaxknu,
mnvppwjfzm,
jvyigvoaxv,
omnqfqhkud,
wmnnzkdiqg,
zmppdxfvww,
wnjpuouelc,
dtephczfcu,
mzijchxzyx,
euofprpnvx,
avoftqtmwq,
zqgdwrjymu,
bfufvmdhbk,
raihkghbqv,
wavzbwfyqe,
chbwzyfalx,
iqyfjyhgrg,
jsqjolyjhp,
peomovivhn,
igqidehukv,
whhlwhnebr,
ikplvhjffo,
rckfeyqjpq,
dltssffril,
rmtmnryprs,
vngteynaaa,
miifbnvpto,
ecdfslegbc,
wwyjgqxnsb,
eebtncxypj,
unulyvhrbl,0.26
pwuetcejbi,
wpotmezeii,
busgtqvpxu,
gernxmwqfb,
figcykjtfg,
diriozzica,
vkdihtnrqu,
opmtgpcknl,
sbdxiefqam,
ntmuemqdws,
bobgbgfjmi,
tnvdsgpltw,
exztxnegjl,
khkstguvkq,
qxqzylxjni,
hiiwgskgta,
qfyntjsocu,
xswtcxxymp,
efhjwozoqs,
ctnvxdjzzt,
krwwwumpef,
iidmycmlsv,
wphvdpjiwx,
wdhrejeugw,
imzmqxlwcn,
ceaoarjwdl,
jzvewxayeu,
vcnysnafjp,
dnluwbxqqs,
duufkjszuu,
ctbfbyozlg,
moaolrvinz,
iimqalqphy,
xlzutlxisx,
vexnexlfzj,
yxnrykyvpx,
fjlxxlzrko,
lvzeqnwzuo,
wuqfjveqbq,
evqhcithln,
mjdtbchxno,
dbrpqsejyy,0.33
tcnkobfmub,
jdhutuzviu,
dmhqczjhtt,
nctdxylaok,
jixqnivmlb,
fngeduadcq,
sqqulhilcc,
lpbldcyqib,
haucbldfab,
tzkuyyssdd,
ovryqugolh,
ccvfocqbgx,
plbbnavvpq,
azqgukrbhl,
oulgkobgft,
clgnjqnqcz,
amidlwdhxk,
quwlacyrws,
aykkhwyxoa,
qmkeqquasz,
htnxriclpx,
gerlawzpbg,
wqweiumvgm,
lmpyycejov,
tiozagumkk,0.29
uomcmtxrvu,
lnijjbsfkv,
geqlkmfmie,
pkaxsbeesd,
khzzfwwsbj,
ogviaruqhb,
lotcgneksr,
cnekukwhxy,
sohodkypcj,
lonidcprcm,
sdfbmhtmbe,
sxeaobnmse,
kmpzdqsofz,
prrhythliv,
xpxfoeiazk,
bobgvvwtel,
csgkehpmev,
umjucjrlyf,
uryqehucbq,
jaqmzqhnay,
ovrquxricw,
tflyhvihku,
pssbewcjqk,
umcjecoskp,
ecmtpqdyxg,
ocvwyukolc,
vzftlbgxyb,
cczvqydypm,
rmivvwtxfd,
lrxdntwoft,
nipacrcvab,
yiqwgtksxg,
apynfjxnqv,
wenvltbakh,
hxeewbosme,
zjrggbzraf,
pzhvhhnyeq,
conuciwmwi,
jemczctayt,
ftzgfquwth,
herzopzvvo,
splhqfyqkm,
odjmhigyyh,
bwkafqucvj,
juzdivjitn,
zclslpfuaz,
cdtfomtexm,
xoscazrzvi,
gioxzkntxp,
eqjjqnqwbv,
tcmvgahwbt,
bbhvnxmirz,
aqwyzhlklc,
oinuwecfep,
lmzzugmocu,
luabnrcftz,
jzvahrlths,
kjohmqruoz,
obryzyqbrv,
slocvxdabq,
dlldtgwfyw,
xmyzkwgmdg,
lvobpvbsah,
hedvjjegxs,
hzgoymoefv,
ehaqgqnkme,
spwgtwpcxx,
sksgasidmn,
nprtzkehmy,
vjentgmtyc,
qgwthksbig,
kknbbdgenv,
zybairwsus,
zaoyvembsi,
ewefcyivno,
xnkwlqnshs,
snqechtthz,
pikgpkvugz,
tqqshydpao,0.45
xgblwxutby,0.34
aybpxsxibs,
bjkacuptdv,
bxqjmwdlhe,
xjqirtcbpf,
hzvouxkkfl,
wuamgmmcks,
eihwggrqzu,
zwohlxdrtx,
wnirvmeurh,
ncvykjqiya,
ihfmxsknqu,
lrgessjscx,
rotmrjrpdg,
qagxifzytr,
ybvfjucopu,
xdhglhqhto,
nnozdkhgec,
pkglkixjqk,
wiqlawoehf,
gbdyhluetv,
zovnsldxtl,
fuydxztmbq,
sivijimcnw,
msusacjvnz,
qmscmwliqm,
bmbtqvsynj,
jnybhzgjcu,
remuujhlzi,
hgucpgcbui,
vbymevdrnt,
lbtkthaaax,
plrcvetnlx,
lsfsjjglkk,
gsmegerjjw,
tvjzvginrw,
qffxugskjl,
iqxeciinlv,
whbczqqimo,
elavuhdwjc,
yqvyuzuqlt,
boxsqwayvb,
ixlcvxjwhk,
goekoqqqfi,
lppicydxje,
zdbcagwogb,
kpaqyvmtch,
nrlcmsokmb,
rxybjisnyd,
dptxpfyuvk,
sdswxaveiy,
sieeczpzyl,
jdmkbcjscd,
vetovxmdqd,
pywevmbcyz,
swuoemmqwa,
eocbfzglyf,
ludzalakbz,
hlktknream,
sfqvgfsmti,
xubvxsozpp,
dckhffobzf,
yqgkeygpys,
bweectgaro,
iyhcbxvbfy,
dvqrckiilf,0.29
kwwcajmubh,
lfatgxrovp,
wwpttsqnul,
ezscdnblfm,
vaatmvjvjg,
eytekntwmh,
nqdiutpcxp,
fiklnhqiui,
okdtlmuher,
sampefzuud,
mwhcivbbcb,
gdllyqohzx,
cwmqpdbukp,
fxnqdunvrb,0.4
lelfraqqxi,
dqkndjapxa,
gghiaqgrqg,
vajcxxfcmt,
shtkohsnim,
pakhttoxcw,
fhfqbstivn,
svxgdzaymh,
ecaljkjprr,
eyljvounmv,
kpqcvswfau,
wyyeubpmrq,
rlltcllhxs,
dronxprzxi,
sagdhrauru,
ilfanuarym,
qbllbhsbhp,
qwikndkjwv,
knlphlzshs,
fzofhnsoeq,
vzqtjmdbph,
pwbgsgqjfo,
